id,user_id,place_guess,latitude,longitude,place_town_name,place_county_name,place_state_name,place_country_name,place_admin1_name,species_guess,scientific_name,field:flower bee is visiting,field:location name,field:number of bees collected,field:oba collection method,field:oba collector id,field:sample id,field:trap installed,field:trap removed
14989869,792468,"17555 SW Gopher Valley Rd, Sheridan, OR, US",45.1328280236,-123.3732317887,,Yamhill,Oregon,United States,Oregon,Common Madia,Madia elegans,,Gopher Valley,6,net,Mol,208,"",""
14990074,792468,"17701 SW Gopher Valley Rd, Sheridan, OR, US",45.1323600141,-123.3731971218,,Yamhill,Oregon,United States,Oregon,creeping thistle,Cirsium arvense,,"Sheridan, Gopher Valley",30,net,Mol,209,"",""
14990175,816767,"17701 SW Gopher Valley Rd, Sheridan, OR, US",45.1338188025,-123.3729074803,,Yamhill,Oregon,United States,Oregon,,Oenothera biennis,,gvr yard,10,net,jt,52,"",""
14990576,816767,"17701 SW Gopher Valley Rd, Sheridan, OR, US",45.1338558924,-123.3727913072,,Yamhill,Oregon,United States,Oregon,,Hypochaeris radicata,,gvr yd,1,net,jt,53,"",""
14990956,816767,"17701 SW Gopher Valley Rd, Sheridan, OR, US",45.1337339357,-123.3728613799,,Yamhill,Oregon,United States,Oregon,Canada goldenrod,Solidago canadensis,,gvr yd,3,net,jt,54,31 Jul 2018 10:38:04 -0700,""
14991581,792468,"17701 SW Gopher Valley Rd, Sheridan, OR, US",45.1338052,-123.3729992451,,Yamhill,Oregon,United States,Oregon,goldenrods,Solidago canadensis,,Gopher Valley,15,net,Mol,210,"",""
14991667,816767,"17701 SW Gopher Valley Rd, Sheridan, OR, US",45.1338276035,-123.3729291057,,Yamhill,Oregon,United States,Oregon,gumweed,Grindelia integrifolia,,gvr yd,6,net,jt,55,"",""
14992006,816767,"17701 SW Gopher Valley Rd, Sheridan, OR, US",45.1339151524,-123.3728519083,,Yamhill,Oregon,United States,Oregon,,Coreopsis lanceolata,,gvr yd,1,net,jt,56,"",""
14992066,816767,"17701 SW Gopher Valley Rd, Sheridan, OR, US",45.1338170423,-123.3728698456,,Yamhill,Oregon,United States,Oregon,pearly everlasting,Anaphalis margaritacea,,gvr yd,2,net,jt,57,31 Jul 2018 11:13:50 -0700,""
15055138,429964,"92630 Maggie Johnson Rd, Astoria, OR 97103, USA",46.1657413,-123.5982442,,Clatsop,Oregon,United States,Oregon,purple foxglove,Digitalis purpurea,,"",0,net,apm,viii-2-1,,
15088074,800960,"41010 SE Louden Rd, Corbett, OR, US",45.5037283333,-122.2407133333,,Multnomah,Oregon,United States,Oregon,,,,"",0,net,Pamela Arion,"","",""
15129462,754260,"3546 NE Lancaster St, Corvallis, OR 97330, USA",44.60393975,-123.24047091,,Benton,Oregon,United States,Oregon,gumweed,Grindelia integrifolia,,Jackson-Frazier Wetland entry,14,net,EW,138,,
15129468,754260,"3546 NE Lancaster St, Corvallis, OR 97330, USA",44.60406833,-123.2404392,,Benton,Oregon,United States,Oregon,common yampah,Perideridia gairdneri,,Jackson-Frazier Wetland entry,9,net,EW,139,,
15154990,754260,"Lane County, US-OR, US",43.55560984,-122.359697,,Lane,Oregon,United States,Oregon,Alpine Leafybract Aster,Symphyotrichum foliaceum,,"NF Rd 2309, 20.5 mi S of Hwy 58 via FS 21, FS 2120",3,net,EW,140,,
15162160,754260,"Lane County, US-OR, US",43.55575695,-122.35968619,,Lane,Oregon,United States,Oregon,fireweed,Chamaenerion angustifolium,,"NF Rd 2309, 20.5 mi S of Hwy 58 via FS 21, FS 2120",1,net,EW,141,,
15162168,754260,"Lane County, US-OR, US",43.56605387,-122.36005646,,Lane,Oregon,United States,Oregon,Alpine Leafybract Aster,Symphyotrichum foliaceum,,"NF Rd 2309, 21.4 mi S of Hwy 58 via FS 21, FS 2120",3,net,EW,142,,
15162175,754260,"Lane County, US-OR, US",43.56773423,-122.33756816,,Lane,Oregon,United States,Oregon,Western Cone-Flower,Rudbeckia occidentalis,,"NF Rd 2309, 22.7 mi S of Hwy 58 via FS 21, FS 2120",6,net,EW,143,,
15162399,754260,"Lane County, US-OR, US",43.56757429,-122.33746685,,Lane,Oregon,United States,Oregon,Fewleaf Thistle,Cirsium remotifolium,,"NF Rd 2309, 22.7 mi S of Hwy 58 via FS 21, FS 2120",2,net,EW,144,,
15162410,754260,"Lane County, US-OR, US",43.58015529,-122.32906683,,Lane,Oregon,United States,Oregon,Naked Buckwheat,Eriogonum nudum,,"NF Rd 452, 24 mi S of Hwy 58 via FS 21, FS 2120, FS 2309",2,net,EW,145,,
15172064,271351,Luckiamute River landing,44.73484,-123.16335,,Polk,Oregon,United States,Oregon,"",,,Luckiamute River Landing,39,pan trap,TER,70,07-05-2018 12:15,
15172306,271351,Luckiamute State Natural Area,44.73173,-123.1511,,Polk,Oregon,United States,Oregon,"",,,Luckiamute State Natural Area,4,net,TER,71,,
15177719,271351,Luckiamute State Natural Area,44.73161,-123.15276,,Polk,Oregon,United States,Oregon,Symphoricarpos albus,Symphoricarpos albus,,Luckiamute State Natural Area,4,net,JAB,45,,
15177793,271351,Luckiamute State Natural Area,44.73161,-123.15276,,Polk,Oregon,United States,Oregon,"",,,Luckiamute State Natural Area,51,pan trap,JAB,46,07-05-2018 13:15,07-05-2018 17:45
15178303,271351,Near Ankeny Wildlife Refuge,44.79661,-123.08219,,Marion,Oregon,United States,Oregon,"",,,Near Ankeny Wildlife Refuge,28,pan trap,TER,72,07-18-2018 12:50,07-18-2018 16:00
15178453,271351,Near Ankeny Wildlife Refuge,44.76716,-123.07815,,Marion,Oregon,United States,Oregon,Rubus armeniacus,Rubus armeniacus,,Near Ankeny Wildlife Refuge,18,net,JAB,47,,
15178821,271351,Near Ankeny Wildlife Refuge,44.76716,-123.07815,,Marion,Oregon,United States,Oregon,"",,,Near Ankeny WLR,2,pan trap,JAB,48,7-18-2018 14:00,7-18-2018 16:40
15178962,271351,Near Ankeny Wildlife Refuge,44.76716,-123.07815,,Marion,Oregon,United States,Oregon,Dipsacus fullonum,Dipsacus fullonum,,Near Ankeny WLR,8,net,TER,73,,
15182383,841568,,,,,,,,,Black-eyed Susan,Rudbeckia hirta,,"Eugene, 2436 Olive Street",8,net,LOH,45,"",""
15182574,841568,,,,,,,,,Goldenrods,Solidago,,"Eugene, 2436 Olive Street",12,net,LOH,46,,
15182638,841568,,,,,,,,,Purple Toadflax,Linaria purpurea,,"Eugene, 2436 Olive Street",2,net,LOH,47,,
15182735,841568,,,,,,,,,Beet,Beta vulgaris,,"Eugene, 2436 Olive Street",4,net,LOH,48,,
15184056,841568,,,,,,,,,Fireweeds,Chamaenerion,,"Eugene, 2436 Olive Street",1,net,LOH,49,,
15191795,754260,"3334 NW Covey Run, Corvallis, OR 97330, USA",44.59881641,-123.31590968,,Benton,Oregon,United States,Oregon,Western Goldenrod,Solidago lepida salebrosa,,backyard,8,net,EW,146,,
15191800,754260,"3334 NW Covey Run, Corvallis, OR 97330, USA",44.59884286,-123.31588225,,Benton,Oregon,United States,Oregon,pearly everlasting,Anaphalis margaritacea,,backyard,4,net,EW,147,,
15204067,793138,Rolling Hills Rd,44.759065,-123.232464,,Polk,Oregon,United States,Oregon,"",,,,8,pan trap,PW,87,7/3/2018 15:10,7/4/2018 15:15
15204150,793138,TFO,44.711711,-123.365616,,Benton,Oregon,United States,Oregon,Common St. John's-Wort,Hypericum perforatum,,,1,net,PW,88,,
15204172,793138,Rolling Hills Rd,44.711711,-123.365616,,Benton,Oregon,United States,Oregon,Common Yarrow,Achillea millefolium,,,4,net,PW,89,,
15204216,793138,"Oregon, US",44.7330493452,-123.3623130416,,Polk,Oregon,United States,Oregon,Willamette Fleabane,Erigeron decumbens,,,5,net,PW,90,,
15204245,793138,Rolling Hills Rd,44.759065,-123.232464,,Polk,Oregon,United States,Oregon,Common Yarrow,Achillea millefolium,,,9,net,PW,91,,
15204283,793138,"Oregon, US",44.7458815757,-123.3865237118,,Polk,Oregon,United States,Oregon,Willamette Fleabane,Erigeron decumbens,,,4,net,PW,92,,
15204336,793138,"Oregon, US",44.759065,-123.232464,,Polk,Oregon,United States,Oregon,Armenian Blackberry,Rubus armeniacus,,,3,net,PW,93,,
15204381,793138,TFO,44.711711,-123.365616,,Benton,Oregon,United States,Oregon,"",,,,1,net,PW,94,,
15204438,793138,TFO,44.711711,-123.365616,,Benton,Oregon,United States,Oregon,"",,,,83,pan trap,PW,95,7/25/2018 10:30,7/26/2018 10:15
15206038,793138,TFO,44.711711,-123.365616,,Benton,Oregon,United States,Oregon,"",,,,35,vane trap,PW,96,7/25/2018 10:30,7/26/2018 10:15
15206084,793138,Rolling Hills Rd,44.759065,-123.232464,,Polk,Oregon,United States,Oregon,Douglas's Aster,Symphyotrichum subspicatum,,,2,net,PW,97,,
15263735,858490,"Madras, Oregon  850 NE Dogwood Lane - COARC",44.6803,-121.1525,,Jefferson,Oregon,United States,Oregon,Lacy Phacelia,Phacelia tanacetifolia,,"Madras, COARC, 850 NW Dogwood Lane",22,net,hw,19,,
15265404,858490,"Deschutes County, US-OR, US",44.2672,-121.2536,,Deschutes,Oregon,United States,Oregon,"",,,"Redmond, Eagle Crest river path",5,net,hw,20,,
15265433,858490,"916 Niagara Falls Dr, Redmond, OR 97756, USA",44.2674,-121.2559,,Deschutes,Oregon,United States,Oregon,bull thistle,Cirsium vulgare,,"Redmond, Eagle Crest river path",6,net,hw,21,,
15266287,858490,"66161 Cline Falls Hwy, Bend, OR 97701, USA",44.19796052,-121.32357435,,Deschutes,Oregon,United States,Oregon,"",Solidago,,"Redmond, 66161 Cline Falls Hwy",7,net,hw,22,,
15275173,793138,RHR,44.759065,-123.232464,,Polk,Oregon,United States,Oregon,Ragwort,Jacobaea vulgaris,,,3,net,PW,98,,
15275195,793138,RHR,44.759065,-123.232464,,Polk,Oregon,United States,Oregon,Douglas's Aster,Symphyotrichum subspicatum,,,2,net,PW,99,,
15275211,793138,RHR,44.759065,-123.232464,,Polk,Oregon,United States,Oregon,Douglas's Aster,Symphyotrichum subspicatum,,,2,net,PW,100,,
15275236,793138,RHR,44.759065,-123.232464,,Polk,Oregon,United States,Oregon,Douglas's Aster,Symphyotrichum subspicatum,,,4,net,PW,101,,
15328669,754260,"3546 NE Lancaster St, Corvallis, OR 97330, USA",44.60392045,-123.24061033,,Benton,Oregon,United States,Oregon,gumweed,Grindelia integrifolia,,Jackson-Frazier Wetland entry,13,net,EW,148,,
15332546,754260,"3546 NE Lancaster St, Corvallis, OR 97330, USA",44.60411381,-123.24031552,,Benton,Oregon,United States,Oregon,common yampah,Perideridia gairdneri,,Jackson-Frazier Wetland entry,13,net,EW,149,,
15334552,818691,"Willamette National Forest, Blue River, OR, US",43.88533,-122.260925,,Lane,Oregon,United States,Oregon,,Astereae,,Kiahanie campground on the North Fork of the Middle Fork of the Willamette,9,net,LD,38,"",""
15368823,800960,"41010 SE Louden Rd, Corbett, OR, US",45.5032716667,-122.2411416667,,Multnomah,Oregon,United States,Oregon,,,,"","",net,Pamela Arion,"","",""
15393294,792468,"6451 NE Hilltop Ln, Dayton, OR, US",45.2583355538,-123.0743866013,,Yamhill,Oregon,United States,Oregon,Pearly Everlasting,Anaphalis margaritacea,,"Dayton, Winter's Hill Estate",35,net,Mol,211,"",""
15393934,792468,"6451 NE Hilltop Ln, Dayton, OR, US",45.2586670036,-123.075006394,,Yamhill,Oregon,United States,Oregon,Ragwort,Jacobaea vulgaris,,"Dayton, Winter's Hill Estate",27,net,Mol,212,"",""
15395747,792468,"6451 NE Hilltop Ln, Dayton, OR, US",45.2596240578,-123.0742472621,,Yamhill,Oregon,United States,Oregon,creeping thistle,Cirsium arvense,,"Dayton, Winter's Hill Estate",10,net,Mol,213,"",""
15395787,792468,"6451 NE Hilltop Ln, Dayton, OR, US",45.2575077932,-123.0743549327,,Yamhill,Oregon,United States,Oregon,Spreading Dogbane,Apocynum androsaemifolium,,"Dayton, Winter's Hill Estate",6,net,Mol,214,"",""
15398996,792083,"Oregon State University, Corvallis, OR, US",44.5599866667,-123.2890866667,,Benton,Oregon,United States,Oregon,"Cosmos, sunflower, veronica, etc...",,,Oak Creek Center Urban Horticulture,11,net,KDZ,24,"",""
15399699,792083,"28655 Highway 34, Corvallis, OR, US",44.5652783333,-123.23867,,Linn,Oregon,United States,Oregon,"Sunflower, Monarda citrionella, Scabiosa",Eucerini,,ORGS student farm,6,net,KDZ,25,"",""
15419259,792775,"6451 NE Hilltop Ln, Dayton, OR 97114, USA",45.25830207,-123.07417954,,Yamhill,Oregon,United States,Oregon,pearly everlasting,Anaphalis margaritacea,,winter's hill,10,net,dto,dto60,,
15419270,792775,"6451 NE Hilltop Ln, Dayton, OR 97114, USA",45.25858451,-123.07462466,,Yamhill,Oregon,United States,Oregon,,Cirsium,,winter' hill,8,net,dto,dto61,,
15419277,792775,"6451 NE Hilltop Ln, Dayton, OR 97114, USA",45.25902792,-123.07444004,,Yamhill,Oregon,United States,Oregon,,Solidago,,winter's hill,27,net,dto,dto62,,
15419283,792775,"6451 NE Hilltop Ln, Dayton, OR 97114, USA",45.25952101,-123.07370428,,Yamhill,Oregon,United States,Oregon,wild radish,Raphanus sativus,,winter' hill,6,net,dto,dto63,,
15421432,843723,"Lake Co., Fremont Nat'l Forest, Cambell Lake",42.5628,-120.5076,,Lake,Oregon,United States,Oregon,Fireweed,Chamaenerion angustifolium,,"Lake Co., Fremont Nat'l Forest, Cambell Lake",6,net,RLP,156,,
15421771,843723,"Lake Co., Fremont Nat'l Forest, Near Campbell Lake",42.5599,-120.7156,,Lake,Oregon,United States,Oregon,Thistles,Cirsium,,"Lake Co., Fremont Nat'l Forest, near Cambell Lake",16,net,RLP,157,,
15422138,843723,"Lake Co., Fremont Nat'l Forest, Chewagen Crossing",42.5599,-120.7156,,Lake,Oregon,United States,Oregon,Bird's-foot Trefoil,Lotus corniculatus,,"Lake Co., Fremont Nat'l Forest, Chewagen Crossing",-1,net,RLP,158,,
15422383,843723,"Lake Co., Fremont Nat'l Forest, Dairy Crk. Campground",42.4703,-120.6349,,Lake,Oregon,United States,Oregon,Rubber Rabbitbrush,Ericameria nauseosa,,"Lake Co., Fremont Nat'l Forest, Dairy Crk. Campground",20,net,RLP,159,,
15422493,843723,"Lake Co., Fremont Nat'l Forest, Road 33",42.4703,-120.6349,,Lake,Oregon,United States,Oregon,Goldenbushes,Ericameria,,"Lake Co., Fremont Nat'l Forest, Rd 33",4,net,RLP,160,,
15422790,843723,"Lake Co., North of Paisley, Hwy. 31",42.723836,-120.616686,,Lake,Oregon,United States,Oregon,Sunflowers,Helianthus,,"Lake Co., North of Paisley, Hwy. 31",3,net,RLP,161,,
15423055,843723,"Lane Co., Rd. 5897, west of Gold Lake",43.6549,-122.0337,,Lane,Oregon,United States,Oregon,common St. John's-wort,Hypericum perforatum,,"Lane Co., Rd. 5897, west of Gold Lake",6,net,RLP,162,,
15423113,843723,"Lane Co., Rd. 5897, West of Gold Lake",43.6549,-122.0337,,Lane,Oregon,United States,Oregon,asters and allies,Astereae,,"Lane Co., Rd. 5897, West of Gold Lake",2,net,RLP,163,,
15423211,843723,"Lane Co., Rd. 5897, West of Gold Lake",43.6062,-122.0481,,Lane,Oregon,United States,Oregon,fireweed,Chamaenerion angustifolium,,"Lane Co., Rd. 5897, West of Gold Lake",4,net,RLP,164,,
15423531,843723,"Deschutes Co., Rd. to Mt. Bachelor near Rd. 45",43.9827,-121.5946,,Deschutes,Oregon,United States,Oregon,Goldenbushes,Ericameria,,"Deschutes Co., Rd. to Mt. Bachelor near Rd. 45",5,net,RLP,165,,
15423616,843723,"Deschutes Co., Rd. to Mt. Bachelor near Rd. 45",43.9827,-121.5946,,Deschutes,Oregon,United States,Oregon,Scorpionweeds,Phacelia,,"Deschutes Co., Rd. to Mt. Bachelor near Rd. 45",3,net,RLP,166,,
15462118,843723,"Deschutes County, Bend, Tumalo, Allen Rd.",44.1618,-121.3838,,Deschutes,Oregon,United States,Oregon,Purple Crownvetch,Securigera varia,,"Deschutes County, Bend, Tumalo, Allen Rd",40,pan trap,GP,150,August 2 at 0830,August 2 at 1730
15462176,843723,"Lake Co., Fremont Nat'l Forest, Campbell Lake Campground",42.5628,-120.7506,,Lake,Oregon,United States,Oregon,Fireweed,Chamaenerion angustifolium,,"Lake Co., Fremont Nat'l Forest, Campbell Lake Campground",4,net,GP,151,,
15462213,843723,"Lake Co., Fremont Nat'l Forest, Campbell Lake Campground",42.5628,-120.7506,,Lake,Oregon,United States,Oregon,Corn Lily,Veratrum californicum,,"Lake Co., Fremont Nat'l Forest, Campbell Lake Campground",2,net,GP,152,,
15462332,843723,"Lake Co., Fremont Nat'l Forest, Rd 28 near Campbell Lake",42.5599,-120.7156,,Lake,Oregon,United States,Oregon,Musk Thistle,Carduus nutans,,"Lake Co., Fremont National Forest, Road 28 near Campbell Lake",13,net,GP,153,,
15462404,843723,"Lake Co.near Paisley, Dairy Crk CG",42.4703,-120.6349,,Lake,Oregon,United States,Oregon,Rubber Rabbitbrush,Ericameria nauseosa,,"Lake County, near Paisley, Dairy Creek Campground",49,net,GP,154,,
15462493,843723,Lane Co. Rd. 5897 near Gold Lake,43.6549,-122.0337,,Lane,Oregon,United States,Oregon,Pearly Everlasting,Anaphalis margaritacea,,"Lane County, Road 5897 near Gold Lake",1,net,GP,155,,
15462539,843723,Lane Co. Rd. 5897 near Gold Lake,43.6549,-122.0337,,Lane,Oregon,United States,Oregon,fireweed,Chamaenerion angustifolium,,"Lane County, Road 5897 near Gold Lake",5,net,GP,156,,
15462928,843723,Lane Co. intersection of Rd. 5897 and Hwy 58,43.606253,-122.048102,,Lane,Oregon,United States,Oregon,fireweed,Chamaenerion angustifolium,,Lane Co. intersection of Road 5897 and Highway 58,7,net,GP,157,,
15463002,843723,Deschutes Co. roadside near Mt. Bachelor,43.9827,-121.5946,,Deschutes,Oregon,United States,Oregon,Knapweeds,Centaurea,,"Deschutes County, roadside near Mount Bachelor",4,net,GP,158,,
15463061,843723,Deschutes Co. roadside near Mt. Bachelor,43.9827,-121.5946,,Deschutes,Oregon,United States,Oregon,Bloomer's Goldenbush,Ericameria bloomeri,,"Deschutes County, roadside near Mount Bachelor",12,net,GP,159,,
15463109,843723,Deschutes Co. roadside near Mt. Bachelor,43.9827,-121.5946,,Deschutes,Oregon,United States,Oregon,Scorpionweeds,Phacelia,,"Deschutes County, roadside near Mount Bachelor",3,net,GP,160,,
15518053,843723,"Deschutes Co, Bend, Tumalo, 18925 Pinehurst Rd.",44.1459,-121.3766,,Deschutes,Oregon,United States,Oregon,Goldenbushes,Ericameria,,"Deschutes County, Bend, Tumalo, 18925 Pinehurst Road",25,pan trap,GP,161,August 14 at 0930,August 15 at 1730
15591650,792775,"17555 Gopher Valley Rd, Sheridan, OR 97378, USA",45.13381343,-123.37328077,,Yamhill,Oregon,United States,Oregon,chicories and endives,Cichorium,,jeanie,16,net,dto,dto66,,
15591669,792775,"17555 Gopher Valley Rd, Sheridan, OR 97378, USA",45.13379053,-123.3738836,,Yamhill,Oregon,United States,Oregon,wild carrot,Daucus carota,,jeanie,74,net,dto,dto67,,
15591686,792775,"17701 Gopher Valley Rd, Sheridan, OR 97378, USA",45.13374973,-123.37277958,,Yamhill,Oregon,United States,Oregon,California poppy,Eschscholzia californica,,jeanie,3,net,dto,dto68,,
15627995,843723,"Deschutes Co, Bend, Sisemore Rd.",44.2151,-121.4644,,Deschutes,Oregon,United States,Oregon,Goldenbushes,Ericameria,,"Deschutes County, Bend, Sisemore Road",6,net,GP,162,,
15649639,754260,"3334 NW Covey Run, Corvallis, OR 97330, USA",44.59928003,-123.31506322,,Benton,Oregon,United States,Oregon,Narrowleaf Milkweed,Asclepias fascicularis,,backyard,15,net,EW,150,,
15652459,793138,RHR,44.759065,-123.232464,,Polk,Oregon,United States,Oregon,"",,,,18,pan trap,PW,102,2018-08-9 15:50,2018-08-10 15:35
15697962,793138,"Benton County, US-OR, US",44.711711,-123.365616,,Benton,Oregon,United States,Oregon,Bull Thistle,Cirsium vulgare,,,2,net,PW,103,,
15698041,793138,"Polk County, US-OR, US",44.759065,-123.232464,,Polk,Oregon,United States,Oregon,Creeping Thistle,Cirsium arvense,,,2,net,PW,104,,
15698070,793138,"Polk County, US-OR, US",44.759065,-123.232464,,Polk,Oregon,United States,Oregon,Ragwort,Jacobaea vulgaris,,,8,net,PW,105,,
15698097,793138,"Polk County, US-OR, US",44.759065,-123.232464,,Polk,Oregon,United States,Oregon,Douglas's Aster,Symphyotrichum subspicatum,,,7,net,PW,106,,
15735906,175529,"1255 NW Highland Dell Dr, Corvallis, OR, US",44.6027877694,-123.2641401329,,Benton,Oregon,United States,Oregon,Pacific Aster,Symphyotrichum chilense,,Home,4,net,JLP,66,"",""
15737881,754260,"3334 NW Covey Run, Corvallis, OR 97330, USA",44.59921553,-123.31504384,,Benton,Oregon,United States,Oregon,Yellow-faced Bumble Bee,Bombus vosnesenskii,,backyard,1,net,EW,151,,
15769495,429964,"Clatsop County, US-OR, US",46.10223554,-123.50614729,,Clatsop,Oregon,United States,Oregon,bull thistle,Cirsium vulgare,,"",7,net,apm,viii-2,,
15847636,793138,"Benton County, US-OR, US",44.711711,-123.365616,,Benton,Oregon,United States,Oregon,Symphyotrichum hallii,Symphyotrichum hallii,,,6,net,PW,107,,
15847690,793138,"Polk County, US-OR, US",44.759065,-123.232464,,Polk,Oregon,United States,Oregon,"",,,,1,net,PW,108,,
15847946,793138,"Benton County, OR",44.711711,-123.365616,,Benton,Oregon,United States,Oregon,"",,,,21,pan trap,PW,109,2018-08-23 11:15,2018-08-23 11:00
15848069,793138,"Benton County, OR",44.711711,-123.365616,,Benton,Oregon,United States,Oregon,"",,,,2,net,PW,110,2018-08-23 11:15,2018-08-23 11:07
15864085,754260,"3598 NE Lancaster St, Corvallis, OR 97330, USA",44.60414936,-123.24035033,,Benton,Oregon,United States,Oregon,common yampah,Perideridia gairdneri,,Jackson-Frazier Wetland entry,1,net,EW,152,,
15878216,808137,"Oregon State University, Corvallis, OR, US",44.5598311024,-123.2888600418,,Benton,Oregon,United States,Oregon,,Asteraceae,,"",6,net,RM,15,"",""
15878666,175529,"Oregon State University, Corvallis, OR, US",44.5597764524,-123.2883177326,,Benton,Oregon,United States,Oregon,Cosmos,Cosmos,,OSU Oak Creek,10,net,JLP,67,"",""
15881196,808137,"Smith Ln, Corvallis, OR, US",44.5656806231,-123.2408261207,,Linn,Oregon,United States,Oregon,,,,"",5,net,RM,13,"",""
15881239,175529,"Smith Ln, Corvallis, OR, US",44.5656705229,-123.2405765076,,Linn,Oregon,United States,Oregon,"Sunflowers, Daisies, Asters, and Allies",Asteraceae,,OSU Organic Gardening club,5,net,JLP,68,"",""
